Date,transaction_item_ID,Transaction ID,Customer ID,Product ID,total_Price,Customer Name,Customer Gender,Customer Age,Customer Age Range,Customer Address,Product,Product Colors,Product Size
2026-Jun-23,TP00016,T00012,C0010,B-W-L,1000,Min,Female,34,31-35,North,กระเป๋า,White,L
2026-Jun-23,TP00017,T00012,C0004,S-R-M,500,Jane,Female,30,26-30,East,เสื้อ,Red,M
2026-Jun-23,TP00018,T00012,C0007,P-W-M,700,SE,Female,31,31-35,West,กางเกง,White,M
2026-Jun-23,TP00019,T00013,C0002,F-R-M,"1,500",Cap,Male,27,26-30,West,รองเท้า,Red,M
2026-Jun-23,TP00020,T00014,C0009,P-B-M,700,Nee,Female,28,26-30,City,กางเกง,Black,M
2026-Jun-23,TP00521,T00415,C0008,B-B-L,1000,Nut,Male,36,36-40,South,กระเป๋า,Black,L
2026-Jun-23,TP00606,T00500,C0001,S-B-M,500,Peace,Female,22,21-25,West,เสื้อ,Black,M
2026-Jun-23,TP00610,T00504,C0010,P-B-L,700,Min,Female,34,31-35,North,กางเกง,Black,L
2026-Jun-23,TP00626,T00520,C0010,S-W-M,500,Min,Female,34,31-35,North,เสื้อ,White,M
2026-Jun-23,TP00638,T00532,C0003,P-B-M,700,Ali,Female,36,36-40,East,กางเกง,Black,M
2026-Jun-23,TP00648,T00542,C0005,B-R-L,1000,Kim,Female,41,>40,West,กระเป๋า,Red,L
2026-Jun-23,TP00685,T00579,C0003,F-B-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,M
2026-Jun-23,TP00756,T00650,C0005,B-B-L,1000,Kim,Female,41,>40,West,กระเป๋า,Black,L
2026-Jun-23,TP00760,T00654,C0009,F-B-L,"1,500",Nee,Female,28,26-30,City,รองเท้า,Black,L
2026-Jun-23,TP00864,T00757,C0006,F-R-M,"1,500",Tor,Male,26,26-30,North,รองเท้า,Red,M
2026-Jun-23,TP00865,T00758,C0003,P-W-M,700,Ali,Female,36,36-40,East,กางเกง,White,M
2026-Jun-23,TP00910,T00803,C0001,P-B-L,700,Peace,Female,22,21-25,West,กางเกง,Black,L
2026-Jun-23,TP00913,T00806,C0006,B-B-M,1000,Tor,Male,26,26-30,North,กระเป๋า,Black,M
2026-Jun-23,TP00939,T00832,C0004,S-W-M,500,Jane,Female,30,26-30,East,เสื้อ,White,M
2026-Jun-23,TP00952,T00845,C0004,B-B-L,1000,Jane,Female,30,26-30,East,กระเป๋า,Black,L
2026-Jun-23,TP00960,T00853,C0009,B-R-M,1000,Nee,Female,28,26-30,City,กระเป๋า,Red,M
2026-Jun-22,TP00001,T00001,C0010,P-B-M,700,Min,Female,34,31-35,North,กางเกง,Black,M
2026-Jun-22,TP00002,T00001,C0005,S-B-L,500,Kim,Female,41,>40,West,เสื้อ,Black,L
2026-Jun-22,TP00003,T00001,C0005,S-B-M,500,Kim,Female,41,>40,West,เสื้อ,Black,M
2026-Jun-22,TP00004,T00002,C0003,F-B-M,"1,500",Ali,Female,36,36-40,East,รองเท้า,Black,M
2026-Jun-22,TP00005,T00003,C0006,P-B-L,700,Tor,Male,26,26-30,North,กางเกง,Black,L
2026-Jun-22,TP00006,T00004,C0003,P-B-L,700,Ali,Female,36,36-40,East,กางเกง,Black,L
2026-Jun-22,TP00007,T00005,C0002,P-B-M,700,Cap,Male,27,26-30,West,กางเกง,Black,M
2026-Jun-22,TP00008,T00005,C0002,F-W-L,"1,500",Cap,Male,27,26-30,West,รองเท้า,White,L
2026-Jun-22,TP00009,T00006,C0004,S-W-M,500,Jane,Female,30,26-30,East,เสื้อ,White,M
2026-Jun-22,TP00010,T00007,C0009,P-B-M,700,Nee,Female,28,26-30,City,กางเกง,Black,M
2026-Jun-22,TP00011,T00008,C0005,P-R-L,700,Kim,Female,41,>40,West,กางเกง,Red,L
2026-Jun-22,TP00012,T00008,C0009,P-B-L,700,Nee,Female,28,26-30,City,กางเกง,Black,L
2026-Jun-22,TP00013,T00009,C0003,P-B-L,700,Ali,Female,36,36-40,East,กางเกง,Black,L
